,security_type,symbol,name,primary_exchange,currency,sector
sec-s-0e317da7c95b452783940099e6801425,equity,NICO,Class 1 Nickel and Technologies Limited,CSE,CAD,
sec-s-5958e64d404d4092be24ecdf5b5f8deb,equity,MON,Montero Mining and Exploration Ltd,TSX-V,CAD,
sec-s-5fdd217d63f9405fbfaa44b3cf1e6ed9,equity,AVII.P,Antera Ventures II Corp,TSX-V,CAD,
sec-s-631852b4aaf74ac9acf23951eb41b1df,equity,LA,Los Andes Copper Ltd,TSX-V,CAD,
sec-s-6b1b70cd4f814b48a79441e8a98a5da7,equity,IPA,ImmunoPrecise Antibodies Ltd,TSX-V,CAD,
sec-s-6e423592acc14d27b998a566fee94743,equity,BDGC,Boundary Gold and Copper Mining Ltd,TSX-V,CAD,
sec-s-3ca67e6600bf4900b4661d103725637c,equity,QCCU,QC Copper and Gold Inc,TSX-V,CAD,
sec-s-a2fbf4cbc4804ccf935cd293889616b0,equity,VXTR,Voxtur Analytics Corp,TSX-V,CAD,
sec-s-d3b821bb1ba449a19e6e95499fec4720,equity,SM,Sierra Madre Gold and Silver Ltd,TSX-V,CAD,
sec-s-b71d24a88a534ef58231c2136564403f,equity,USA,Americas Gold and Silver Corp,TSX,CAD,
sec-s-c540309aa56d4cf899f4331e41e35402,equity,APY,Anglo Pacific Group,TSX,CAD,
sec-s-894e577015b846b689223365f8f1ccea,equity,AOT,Ascot Resources Ltd.,TSX,CAD,"Mining, Materials"
sec-s-0eec7de1bff54b9ea11d83b45b0f8777,equity,AOC,StarVolt Innovations Corp,CSE,CAD,
sec-s-650fe911391e430381f3de9cef4ba204,equity,APX,Apex Resources Inc,TSX-V,CAD,
sec-s-76c5b1af94eb4d128887890b3f64dad2,equity,APLI,Appili Therapeutics Inc,TSX,CAD,
sec-s-4d347a46f2954d58ac5f4601ea82fdaf,equity,APS,Aptose Biosciences Inc,TSX,CAD,
sec-s-b091675103a84fc3b07dac272e1233c7,equity,APLV,ApartmentLove Inc,CSE,CAD,
sec-s-901d9e4baae1460e8d9aece486e7a997,equity,APMI,Apogee Minerals Ltd,TSX-V,CAD,
sec-s-7abc74c75ca247e892ee6f9afc5d332a,equity,APP,Global Cannabis Applications Corp,CSE,CAD,
sec-s-8b76e8ae1de4454799aec65bc99d5396,equity,APGO,Apollo Silver Corp,TSX-V,CAD,
sec-s-d63c7ded6dfb4c1096ec6cfa945f1406,equity,APL,Appulse Corporation,TSX-V,CAD,
sec-s-b868571acbc04dcb85fb5c5b20204510,equity,API,Appia Rare Earths & Uranium Corp.,CSE,CAD,
sec-s-8147c8629310448f81e4c93524a5f1c9,equity,APR.UN,Automotive Properties Real Estate Investment Trust,TSX,CAD,"Real Estate, Finance"
sec-s-76c6e9bedffb44208789172189f9bf76,equity,APN,Altiplano Metals Inc,TSX-V,CAD,
sec-s-ccb270727be24a948bec577bcec626c8,equity,APM,Andean Precious Metals Corp,TSX-V,CAD,
sec-s-68a568f36a754ed3b9925256966e6651,equity,CAR.UN,Canadian Apartment Properties Real Estate Investment Trust,TSX,CAD,"Fractional Trading, Real Estate, Finance"
sec-s-ff5128a6a1b745319c2e77e166483ab4,equity,MI.UN,Minto Apartment Real Estate Investment Trust,TSX,CAD,
sec-s-988d8729056c40a69f4c1b4a28f3c424,equity,KMP.UN,Killam Apartment Reit,TSX,CAD,
sec-s-bb1af0bf42774a55abc0a7d5d2f7e9a8,equity,RYU,RYU Apparel Inc,TSX-V,CAD,
sec-s-f63d5d92e91b4b96aeacb0bc076b415e,equity,FCA.UN,Firm Capital Apartment Real Estate Investment Trust - Unit,TSX-V,CAD,
sec-s-2d5402734b6e4f859c59ff62547fb797,equity,AQN,Algonquin Power & Utilities Corp,TSX,CAD,"Energy, Utilities"
sec-s-2bbdc285caad41afb8c273f7a75334d4,equity,ASTI,Aquarius Surgical Technologies Inc,CSE,CAD,
sec-s-c070c632e3054c26aa1fe0b997fd7beb,equity,AR,Argonaut Gold Inc,TSX,CAD,"Mining, Materials"
sec-s-b1b6aefc50b0470fa6b48effe6394bcf,equity,NTAR,NexTech AR Solutions Corp,AEQUITAS NEO EXCHANGE,CAD,
sec-s-0261b67514be4def984cd0aabce2e4bc,equity,AROW.P,Four Arrows Capital Corp,TSX-V,CAD,
sec-s-81533d4a50cf4978a16cb8e58a1c6f4f,equity,ARS,Ares Strategic Mining Inc,CSE,CAD,
sec-s-59b15a92b3dd4cc9b05ffb7bf1e80950,equity,AREV,AREV Life Sciences Global Corp,CSE,CAD,
sec-s-c7a80093bc554c60a1f1793900354bd7,equity,ARIS,Aris Gold Corporation,TSX,CAD,
sec-s-17fc43acc5084046b32aa239466a9591,equity,ARM,Armada Mercantile Ltd.,CSE,CAD,
sec-s-9bb048873afc482f9843741cb7d6f432,equity,ARGO,Argo Living Soils Corp,CSE,CAD,
sec-s-f42e55a93a27486e90ae552cf5fbe238,equity,ARTG,Artemis Gold Inc,TSX-V,CAD,
sec-s-f5a42e122d9845e1a705455344e3039d,equity,ARD,Armada Data Corp.,TSX-V,CAD,
sec-s-f6269ef64acd4c72aff67fbbe8ed8b9c,equity,ART,Arht Media Inc,TSX-V,CAD,
sec-s-fe8300ac2d664c00af1cfb27486fb066,equity,ARCH,Arch Biopartners Inc.,TSX-V,CAD,"Healthcare, Biotech"
sec-s-94bb54bc14b6420aad47037f49ccad46,equity,ARX,ARC Resources Ltd,TSX,CAD,"Energy, Oil and Gas"
sec-s-c26809e5b27747b2bf54bf646261de77,equity,ARQ,Argo Gold Inc,CSE,CAD,
sec-s-8ef80dd57a2748109f064a2386c1aa0c,equity,ARH,Altima Resources Ltd.,TSX-V,CAD,
sec-s-f1c2827873384adeb7b8f49ce80c7bef,equity,ARR,Altius Renewable Royalties Corp.,TSX,CAD,
sec-s-0686199b75b24b759c0bf2e0a84673e7,equity,ARU,Aurania Resources Limited,TSX-V,CAD,
sec-s-3b681b3fb78d474f8090b7dca8b70224,equity,ARA,Aclara Resources Inc,TSX,CAD,
sec-s-18c8ba16916f4b09925a7b39455721fe,equity,ARIC,Awale Resources Limited,TSX-V,CAD,
sec-s-ef9f495f66fe4c758cf07d47aa54f0a2,equity,ARG,Amerigo Resources Ltd,TSX,CAD,"Mining, Materials"
sec-s-5c0bdb68bac540a09b4092aac825ccb0,equity,ASCU,Arizona Sonoran Copper Company Inc.,TSX,CAD,
sec-s-dc10cfb893e04861a46e76eb486b1ccc,equity,GAR.H,Green Arrow Resources Inc (Class A),TSX-V,CAD,
sec-s-d2e17507d40b4b10b20c1f976a051eca,equity,AWX,Arcwest Exploration Inc,TSX-V,CAD,
sec-s-d0da55f1574f4fc58f32bdd73fa716b4,equity,AZS,Arizona Silver Exploration Inc.,TSX-V,CAD,
sec-s-1d1396c5b8bb4999a801aa6b62ab1f38,equity,AXL,Arrow Exploration Corp,TSX-V,CAD,
sec-s-be2fe3c3bd8c4e7fbe73ecf364963fc0,equity,ATZ,Aritzia Inc,TSX,CAD,"Apparel and Footwear, Retail, Fashion and Jewelry, Consumer Products"
sec-s-8f61bce0e5d646fe953dbd69688f3714,equity,RCHR,Archer Exploration Corporation,CSE,CAD,
sec-s-59fb0601b38b4032abe7c0f03c7892ba,equity,ASL,Argentum Silver Corp,TSX-V,CAD,
sec-s-5be804f28cb049b18499d375a855fa65,equity,AX.PR.A,Artis Real Estate Investment Trust - FXDFR PRF PERPETUAL CAD 25 - Ser A,TSX,CAD,Real Estate
sec-s-697f7a156c5a4a0a99a834b77695e105,equity,PAV.H,Pacific Arc Resour,TSX-V,CAD,
sec-s-83204a377b0a4673ba0e4f7e59169f22,equity,ASE,Asante Gold Corp,CSE,CAD,
sec-s-01f1298746f44c46ba45119287d425da,equity,ASIA,Asia Green Biotechnology Corp,CSE,CAD,
sec-s-72de503020004d6188fbbfa17ec48525,equity,ASND,Ascendant Resources Inc,TSX,CAD,"Mining, Materials"
sec-s-adb42a8b7aaf4eaaae2770b304e3805d,equity,ASEP,ASEP Medical Holdings Inc,CSE,CAD,
sec-s-f553ec83dcab48f993a07368c6567b3d,equity,ASTR,Astra Exploration Inc,TSX-V,CAD,
sec-s-04158145023e4b5ca7dd67a6784cd026,equity,ASM,Avino Silver & Gold Mines Ltd.,TSX,CAD,"Mining, Materials"
sec-s-f597a1ebbb964c259cdfcea141ec8634,equity,ASG,Aurora Spine Corp,TSX-V,CAD,
sec-s-134d3d6fcc734d33b2710d6caf95d2e2,equity,BAMR,BAMR- Brookfield Asset Mgmt CL A Reins Pt Exch,TSX,CAD,
sec-s-279c3e11f7934489a1790aae24c2cb5f,equity,BAM.A,Brookfield Asset Management Inc.,TSX,CAD,"Fractional Trading, Finance"
sec-s-47040fe1d74f4839999f5caf15ec5a76,equity,BIGG,BIGG Digital Assets Inc,CSE,CAD,
sec-s-a0f469e1721f4752b27bd30d0f18c335,equity,FA,Fountain Asset Corp,TSX-V,CAD,
sec-s-ac0027d326ba4dab904471b9f6c93e26,equity,BLOK,GlobalBlock Digital Asset Trading Limited,TSX-V,CAD,
sec-s-be414fb5eeff4dd498c1a3c45a33f47c,equity,EAP,Euro Asia Pay Holdings Inc,CSE,CAD,
sec-s-629392faf4874af78fc7fb4e5cd83e95,equity,SAT,Asian Television Network International Ltd,TSX-V,CAD,
sec-s-6c2cc1fc00bc4629b9263e04ff898089,equity,NDA,Neptune Digital Assets Corp.,TSX-V,CAD,
sec-s-05ca64ad5a464944a91301095ddb6b7b,equity,ATMO,Atmofizer Technologies Inc,CSE,CAD,
sec-s-cda3d0f7a7e9490da0fdb80f38a3b710,equity,ATY,Atico Mining Corp,TSX-V,CAD,
sec-s-c2cad0ad47944eafb309d12029555aa1,equity,ATA,"ATS Automation Tooling Systems, Inc.",TSX,CAD,"Manufacturing, Machinery, Engineering"
sec-s-bf154e575fb2483e9ca4af54dfe793cf,equity,ATHA,Athena Gold Corp,CSE,CAD,
sec-s-8376bfdba26549fda06784744e62f134,equity,ATOM,Atomic Minerals Corporation,TSX-V,CAD,
sec-s-26533830d4dc438d89cb42b419dd5363,equity,ATW,ATW Tech Inc,TSX-V,CAD,
sec-s-28c0294e0e0747b98bf13fad3af9e72a,equity,ATX,ATEX Resources Inc,TSX-V,CAD,
sec-s-1e2e151fb29848d08cd32e2d960cf6d1,equity,ATC,Atac Resources Ltd.,TSX-V,CAD,"Mining, Materials"
sec-s-b5a6a6c18ff54789914dbb58998286ae,equity,ATH,Athabasca Oil Corp,TSX,CAD,"Energy, Oil and Gas"
sec-s-ac8ddeb1a4c84b999c935d1fdc21b3e4,equity,ATI,Altai Resources Inc.,TSX-V,CAD,
sec-s-e70a8c12f4e2423399b3cb5a67a8ac64,equity,ATLY,Altaley Mining Corp.,TSX-V,CAD,
sec-s-d7b947dfee8b481892a953d91e7b4cb0,equity,TTO.H,Atoro Capital Corp,TSX-V,CAD,
sec-s-41109d079cbc46ab88f0e991812c1bd8,equity,WA,Western Atlas Resources Inc.,TSX-V,CAD,
sec-s-8da950320ae5468fa51757ce4d1e274e,equity,SAO,South Atlantic Gold Inc.,TSX-V,CAD,
sec-s-056d218671c54fa987292e25a09387c4,equity,SALT,Atlas Salt Inc.,TSX-V,CAD,
sec-s-52c724befde34974803ab0277faa9f3c,equity,GR,Great Atlantic Resources Corp,TSX-V,CAD,"Energy, Oil and Gas"
sec-s-9d8ea471928845ff90d673145bc00dc0,equity,EOG,Eco Atlantic Oil & Gas Limited,TSX-V,CAD,"Mining, Materials"
sec-s-deb592ae587846689a8e7445ed36464c,equity,GLO,Global Atomic Corp,TSX,CAD,"Mining, Materials"
sec-s-886f56b264e4444fafd1d59066beaeaf,equity,AU,Aurion Resources Ltd,TSX-V,CAD,"Mining, Materials"
sec-s-eb8a069cac384d0194e5bff571fc4de5,equity,AUGC,Au Gold Corp,TSX-V,CAD,
sec-s-52280d8e1c244636bcdee71e0d9f48e7,equity,AUL,Aurelius Minerals Inc,TSX-V,CAD,
sec-s-486a5c294ae542fb844e9ec752269fc4,equity,AUAG,Auxico Resources Canada Inc,CSE,CAD,
sec-s-ef3f612a567343b9ae81bbced926742d,equity,AUN,Aurcana Silver Corp,TSX-V,CAD,"Mining, Materials"
sec-s-0a0678575064421abd69ee9c70df4bde,equity,AUQ,AuQ Gold Mining Inc,TSX-V,CAD,
sec-s-732b5401c52349adb4f94e2451f3eb94,equity,AUGF,Australian Goldfields Limited,CSE,CAD,
sec-s-8d57f56eb03f4128a5ebb3dfa607f351,equity,AUSA,Australis Capital Inc,CSE,CAD,
sec-s-8d5e5ff0ee264224af41dc3d6f03a846,equity,AUR.H,Aurora Royalties Inc,TSX-V,CAD,
sec-s-715cc6e49d3f40c7b9707fd1c631ed71,equity,AUCU,Inflection Resources Ltd,CSE,CAD,
sec-s-3338086d22e849fbbdd72dcdc99c1035,equity,AUMN,Golden Minerals Co,TSX,CAD,
sec-s-f6685968261a400ba106cd213490a565,equity,AUEN,Golden Sky Minerals Corp,TSX-V,CAD,
sec-s-eccb3fd123ea4cb18eb7bcefe1ce3c13,equity,AUC,Goldplay Mining Inc,TSX-V,CAD,
sec-s-5a6bbc1a1a994bc2b6ba7f94fb7e66d4,equity,AUOZ,Emperor Metals Inc,CSE,CAD,
sec-s-633dc2632fe044ba8da80ffa05d08e87,equity,AUMB,1911 Gold Corporation,TSX-V,CAD,
sec-s-8d813b30cec946ce90fd320f0d30cddb,equity,AUAU,Allegiant Gold Limited,TSX-V,CAD,"Mining, Materials"
sec-s-c29bd198f825451781f94c29111f93c7,equity,AUU,Gold79 Mines Ltd.,TSX-V,CAD,
sec-s-e797ed97b0d44c368a980e93214d8a0d,equity,AUTO,Carbeeza Inc,TSX-V,CAD,
sec-s-c811600298de40c09e282ad7193b4f09,equity,RBA,Ritchie Bros Auctioneers Inc.,TSX,CAD,
sec-s-c909a640dc2d4e50ae47b1a324265d1c,equity,ORA,Aura Minerals Inc.,TSX,CAD,"Mining, Materials"
sec-s-4585c515b5a84db482ce3a2b72bcb1d7,equity,AXIS,Axis Auto Finance Inc,TSX,CAD,
sec-s-b5c5d80ff83445d0b36e08bc42f5df00,equity,G,Augusta Gold Corp.,TSX,CAD,
sec-s-4d969e8e29cc4c8ca18463907f7c8231,equity,AWR,Aurwest Resources Corporation,CSE,CAD,
sec-s-46d5c527ea7846e9aac390daf5c4837f,equity,EINC,E Automotive Inc,TSX,CAD,
sec-s-9069c0d7e00b40619fbdcd9a5b29eab6,equity,XLY,Auxly Cannabis Group Inc.,TSX,CAD,"Cannabis, Finance"
sec-s-a15d308ee4364396a6aa980178e13c15,equity,AVN,Avanti Energy Inc,TSX-V,CAD,
sec-s-b312bb395d7346b2ab7e047ae2d1e505,equity,AVM.X,Avarone Metals Inc,CSE,CAD,
sec-s-8e776c7823db489e9245bb246d59e6eb,equity,AVNT,Avant Brands Inc.,TSX,CAD,
sec-s-fcc8f133443743b48803d200a7a513c7,equity,AVCN,Avicanna Inc,TSX,CAD,
sec-s-ecc20212b6d6433daf67cc835c81262c,equity,AVG,Avidian Gold Corp,TSX-V,CAD,
sec-s-61a9eba920bb4159af549d32883c110d,equity,AVP,"Avcorp Industries, Inc.",TSX,CAD,
sec-s-a3019599a0f243519b6bd9d7be914307,equity,AVBT,Avisa Diagnostics Inc.,CSE,CAD,
sec-s-c30f2b34a35343d2b02e33dc1965e633,equity,AVCR,Avricore Health Inc.,TSX-V,CAD,
sec-s-fe08641ffaec4ba0b899cb3809b33909,equity,AVU,Avrupa Minerals Ltd,TSX-V,CAD,
sec-s-9e5d9fa278b74300bf3d7842d9a144b4,equity,AVX,Altair Resources Inc,TSX-V,CAD,
sec-s-309bf4fd56d647cfa4bb60a713ad2b04,equity,CHR,Chorus Aviation Inc.,TSX,CAD,"Travel, Transportation"
sec-s-95d5b07c11e5497bb9397105d73561bb,equity,LQID,Liquid Avatar Technologies Inc,CSE,CAD,
sec-s-83f5653d59de4a489b60ea3aa3344878,equity,XX,Avante Logixx Inc.,TSX-V,CAD,
sec-s-8a517eba08ea4b49a25d48da8b019513,equity,TPC,Tenth Avenue Petroleum Corp,TSX-V,CAD,
sec-s-f3402614ff6c453ba225af2d7a7347f4,equity,VIV,Avivagen Inc,TSX-V,CAD,Biotech
sec-s-e604f40edf4743c6a2439c5ba36ccb0e,equity,AWKN,Awakn Life Sciences Corp,AEQUITAS NEO EXCHANGE,CAD,
sec-s-f248d11a5acd45ebb1fcf6a0e50de720,equity,AW.UN,A&W Revenue Royalties Income Fund,TSX,CAD,Finance
sec-s-6158d30dde44497db9879f6d7cebe7b6,equity,AWE,Thunderstruck Resources Ltd,TSX-V,CAD,
sec-s-84baa4d97b6d47ceac6981fb9d2399fa,equity,AXM,"Axmin, Inc",TSX-V,CAD,"Mining, Materials"
sec-s-efb65e74449c48119839146266a7fe5f,equity,AXCP,Axcap Ventures Inc,CSE,CAD,
sec-s-a176db28f1944ebd89cb6a60fd3f29ad,equity,AXU,Alexco Resource Corp,TSX,CAD,"Consulting, Mining, Materials"
sec-s-7c08250d938242dd8d552a5fda4af436,equity,AX.UN,Artis Real Estate Investment Trust,TSX,CAD,"Real Estate, Finance, Banking"
sec-s-49024dff931c4015b074a761209be8c5,equity,AYUR,Ayurcann Holdings Corp,CSE,CAD,
sec-s-b591bf6eedd84b7280a943e6ae301154,equity,AYA,Aya Gold & Silver Inc,TSX,CAD,
sec-s-3fb1e68151794af0887ef6a975471512,equity,AYR.A,Ayr Wellness Inc.,CSE,CAD,
sec-s-93cd1b6b9e2d489c93de5ceb88f79812,equity,AZ,A2Z Smart Technologies Corp.,TSX-V,CAD,
sec-s-c7d04b83a31c42b38e5352a08ba9c4bc,equity,AZT,Aztec Minerals Corp,TSX-V,CAD,
sec-s-30f37e9e54f04f65b6fdcda98cac5a90,equity,AZM,Azimut Expl Inc.,TSX-V,CAD,"Mining, Materials"
sec-s-b6f6cde67c3845a8b58c9e8c6c1afdf0,equity,AZR,Azarga Metals Corp,TSX-V,CAD,
sec-s-6530bf4783294cf5815f1038a0795c6c,equity,BARU,Baru Gold Corp.,TSX-V,CAD,
sec-s-c837bf5c2215444a91455b4b9124c6a5,equity,BAL.H,Balto Resources Ltd,TSX-V,CAD,
sec-s-c9adab9c47ac4aad867448daf0a6c089,equity,BAC,BacTech Environmental Corp,CSE,CAD,
sec-s-ac3c1685d6664b348ced2558ea66057a,equity,BASQ.P,Bastion Square Partners Inc,TSX-V,CAD,
sec-s-1680261f1f7a48d98f9eb6da5b78a5b4,equity,BAY,Aston Bay Holdings Ltd,TSX-V,CAD,
sec-s-4752a6f585b845dbaf7b586ec0e87462,equity,BAT,Batero Gold Corp,TSX-V,CAD,
sec-s-02ac0a4d838a408994f96bacfc66dbdd,equity,BAU,Blue Star Gold Corp,TSX-V,CAD,
sec-s-6648f3cef50b4781ad57e27ac51e00c2,equity,BABY,Else Nutrition Holdings Inc,TSX,CAD,
sec-s-f121758a8a6145768b478dfbfcdde7e9,equity,BAG,Blende Silver Corp.,TSX-V,CAD,
sec-s-0497334c9e95401190f253e8bb09bb38,equity,BMV,Bathurst Metals Corp,TSX-V,CAD,
sec-s-08f9bbaedccf4729968e4360fe7d0ea4,equity,BNXA,Banxa Holdings Inc.,TSX-V,CAD,
sec-s-79d1204d50aa462e836a2026ad1aae05,equity,IBAT,International Battery Metals Ltd,CSE,CAD,
sec-s-7b654ed7c9ba4f4b879f8606c843d44f,equity,GBML,Global Battery Metals Ltd.,TSX-V,CAD,
sec-s-7119186357d84686a45b0d08a77f5a9c,equity,NILI,Surge Battery Metals Inc,TSX-V,CAD,
sec-s-60938e32c9234386b6991779746edb22,equity,PBF,Planet Based Foods Global Inc.,CSE,CAD,
sec-s-6416166509b3416c842aef4229245d38,equity,NBM,NEO Battery Materials Ltd,TSX-V,CAD,
sec-s-52684e7edecc4d96aed8ac02dda9c40c,equity,LBS,Life & Banc Split Corp,TSX,CAD,
sec-s-7771b266929c46b5907a8a1f95f25b11,equity,ELBM,Electra Battery Materials Corp,TSX-V,CAD,
sec-s-5cea346c6d0344aba52e680d2d0b0bfc,equity,BTE,Baytex Energy Corp,TSX,CAD,"Energy, Oil and Gas"
sec-s-dd0982bdcb714c849c97492e94ced72f,equity,KBG.H,King`s Bay Resources Corp (Class A),TSX-V,CAD,
sec-s-cac48e23f5b84b4787b97628581ce59f,equity,BNS,Bank of Nova Scotia,TSX,CAD,"Fractional Trading, Finance, Banking"
sec-s-d4263b2717ab4509848a57b01da0a6ef,equity,BDN,Baden Resources Inc,CSE,CAD,
sec-s-271b88fdc6a8484692250f329c2733c6,equity,BB,BlackBerry Limited,TSX,CAD,"Mobile, Software, Internet, Technology"
sec-s-d71222ebb6774e7780ba408ce53a492a,equity,BBTV,BBTV Holdings Inc,TSX,CAD,
sec-s-a03d256717dc4124b4e0effa3fef2f06,equity,BBD.B,Bombardier Inc. (Class B),TSX,CAD,"Manufacturing, Aerospace and Defence, Engineering, Transportation"
sec-s-2119009016fa4b19ba920746ad62eae6,equity,BBD.A,Bombardier Inc. (Class A),TSX,CAD,
sec-s-47426ae8aa464b788d1c10bae8d6b7d3,equity,BBUC,Brookfield Business Corp (Class A),TSX,CAD,
sec-s-91f06d2fd8a54f80b5af1ae7c5593f61,equity,BBM,Blueberries Medical Corp,CSE,CAD,
sec-s-96a04dde7a094a1a8d7e6d4aa1757c2f,equity,BBB,Brixton Metals Corporation,TSX-V,CAD,
sec-s-8bcbbeb22a9545eea73b789d7696b73f,equity,BBR,Bam Bam Resources Corporation,CSE,CAD,
sec-s-eb9dafaf8efa4909bc52d55262c6f380,equity,BBU.UN,Brookfield Business Partners L.P.,TSX,CAD,"Consulting, Real Estate, Finance"
sec-s-1dbf411cd3154c61b9189956052cb995,equity,BCBC,Bc Bud Corp,CSE,CAD,
sec-s-3b95f8a182e1415cbdd4baca888ee50b,equity,BM.H,BC Moly Ltd,TSX-V,CAD,
sec-s-e298a986c14f43f9a2fb5c30d3b64af3,equity,CRFT,BC Craft Supply Company Limited,CSE,CAD,
sec-s-63f602aed0f44a6687d317b6bf72b939,equity,BCE,BCE Inc,TSX,CAD,"Fractional Trading, Telecommunications, Internet, Technology"
sec-s-8d573155b45d411d910082cd29740549,equity,BCU,Bell Copper Corp,TSX-V,CAD,
sec-s-137926e9bbc6434eb1798663b5feb4d1,equity,BCT,BriaCell Therapeutics Corp,TSX,CAD,
sec-s-52faff8157f340b8a7053701211231f3,equity,BCBN,Base Carbon Inc,AEQUITAS NEO EXCHANGE,CAD,Newly listed
sec-s-215e9586bcd64816b99a59618525aa2e,equity,BCF,Builders Capital Mortgage Corp (Class A),TSX-V,CAD,
sec-s-d2451f5bc2554c4eb16c4ce431380edd,equity,BCM,Bear Creek Mining Corp.,TSX-V,CAD,
sec-s-dc4bf66635814cb28925b3a39660cdb6,equity,BCFN,Blockchain Foundry Inc,CSE,CAD,
sec-s-124afc19dd6147d98dd46f27be61e635,equity,B,BCM Resources Corporation,TSX-V,CAD,
sec-s-0272fb44e2bb4b44af8ab8e279ad8c6c,equity,BDI,Black Diamond Group Ltd,TSX,CAD,"Real Estate, Logistics"
sec-s-a200d1cb4d36453bb36647cf4053dd1e,equity,BDT,Bird Construction Inc,TSX,CAD,"Construction, Engineering"
sec-s-7a33df1bc44d400685d5ae098a3a727c,equity,BDGI,Badger Infrastructure Solutions Limited,TSX,CAD,
sec-s-b726fc964786436b9ce9f0fd391d7397,equity,BDR,Bird River Resources Inc,CSE,CAD,
sec-s-4b13ef77f99646cd9ffa92b03711fc0a,equity,BEA,Belmont Resources Inc.,TSX-V,CAD,"Energy, Oil and Gas"
sec-s-45b73af0d85d4e3a928bd377224d5353,equity,BEX,Benton Resources Inc.,TSX-V,CAD,
sec-s-8914538755d74647acf70f53cf95ce16,equity,BETR,BetterLife Pharma Inc,CSE,CAD,
sec-s-24dae21b4ece454aaa1d6ddc0633e89a,equity,BEV,BevCanna Enterprises Inc,CSE,CAD,
sec-s-1fa88f8a18f44d208b30397e697f7281,equity,BEAN,Peekaboo Beans Inc,CSE,CAD,
sec-s-4298929788ba4e0aa707c8f24088f026,equity,BEW,BeWhere Holdings Inc,TSX-V,CAD,
sec-s-8e2338f327ea4b2bae5150e9471ad740,equity,BEE,Bee Vectoring Technologies International Inc,CSE,CAD,
sec-s-fd0de2b874754990977ffe92cc464430,equity,BECN,BEACN Wizardry & Magic Inc,TSX-V,CAD,
sec-s-afede5a4c2a042b4b6abb97b89c3310e,equity,BEN.H,Butte Energy Inc (Class A),TSX-V,CAD,
sec-s-99d1e69699df4314af6b212b25c5d635,equity,BEP.PR.O,Brookfield Renewable Partners LP - FXDFR PRF PERPETUAL CAD 25 - Ser 15 Cls A,TSX,CAD,
sec-s-02120b8ba99646778507bcc74a90c439,equity,BETS,i3 Interactive Inc,CSE,CAD,
sec-s-5dc5d6124f62440b8b7f13a6d5990775,equity,BES,Braille Energy Systems Inc,TSX-V,CAD,
sec-s-aa607c7bbc9f47f091783b159c644c27,equity,BEI.UN,Boardwalk Real Estate Investment Trust,TSX,CAD,"Real Estate, Finance"
sec-s-bc69a18296a046bf85c8f0c5d9aa3b93,equity,BEPC,Brookfield Renewable Corporation (Class A),TSX,CAD,Fractional Trading
sec-s-f11d2aa1ee2b4d97b9cff3dfc5407099,equity,BEP.UN,Brookfield Renewable Partners LP,TSX,CAD,Fractional Trading
sec-s-75454cebf73e49b58e9747eb4b9cdf37,equity,BMET,BeMetals Corp.,TSX-V,CAD,
sec-s-776c0737a9004f7c977a072495d5f12d,equity,BLU,Bellus Health Inc,TSX,CAD,"Healthcare, Pharmaceuticals, Biotech"
sec-s-5d0ea70376624b09a38f32201e65fb8f,equity,CBA,Champion Bear Resources Ltd.,TSX-V,CAD,
sec-s-c436894e3db54c8380a01534974a9285,equity,BNCH,Benchmark Metals Inc,TSX-V,CAD,
sec-s-e1c4b17ba9034e09a453a178e2a7a9b9,equity,IBC,International Bethlehem Mining Corp,TSX-V,CAD,
sec-s-d04935eb09604e5c8964640dbcdb8bbb,equity,FIT,Koios Beverage Corp,CSE,CAD,
sec-s-260e174750ef4550b1eeecec4d29d15d,equity,EATS,Eat & Beyond Global Holdings Inc,CSE,CAD,
sec-s-342b6f3b7704463aac805a03379ef5bc,equity,SEB,Smart Employee Benefits Inc,TSX-V,CAD,
sec-s-3c0562bd5c0d4892851dafd43c778122,equity,BNN,Benjamin Hill Mining Corp,CSE,CAD,
sec-s-9e7dac44df5443c5a803141174bcbe53,equity,HILL,Hill Street Beverage Company Inc,TSX-V,CAD,
sec-s-9f66427c6fa44179928e832346c69a7e,equity,MAV,MAV Beauty Brands Inc,TSX,CAD,
sec-s-b14ca215f3b3400389b3cd0a1268724f,equity,PLNT,Better Plant Sciences Inc,CSE,CAD,
sec-s-9ae08ea0bf1f48899016d7db612e41a9,equity,BRK,Berkshire Hathaway CDR (CAD Hedged),AEQUITAS NEO EXCHANGE,CAD,
sec-s-a8af435b99b34727ab2741e6779f8dac,equity,BGF,Beauce Gold Fields Inc,TSX-V,CAD,
sec-s-eece8fba37b64b10b67a77c276a5f1f4,equity,BNG,Bengal Energy Ltd,TSX,CAD,
sec-s-f423d422bba3486a8aaf86fbfd2d6613,equity,BSX,Belo Sun Mining Corp,TSX,CAD,"Mining, Materials"
sec-s-7c56a29641dd4512939271d520ddab42,equity,DOCT,Beyond Medical Technologies Inc,CSE,CAD,
sec-s-f41f573f17dd40d4a01ba0068ec8288d,equity,BGI.UN,Brookfield Global Infrastructure Securities Income Fund,TSX,CAD,Finance
sec-s-0a44e478ca3e49d9b2eab41c57a47a83,equity,BGD,Bullion Gold Resources Corp,TSX-V,CAD,
sec-s-1dfd3e7bcce846bd94d37120e8478063,equity,BGA,BioNeutra Global Corp,TSX-V,CAD,
