,security_type,symbol,name,primary_exchange,currency,sector
sec-s-e5a7958c4bc14ef68443be4bffcee579,equity,TXRH,Texas Roadhouse Inc,NASDAQ,USD,"Food, Restaurants, Retail"
sec-s-f2fe17284da2478c80ea411f941eeb28,equity,RGLD,"Royal Gold, Inc.",NASDAQ,USD,"Mining, Materials"
sec-s-f6e08612024b42e8a626fc90fccacabe,equity,RRGB,Red Robin Gourmet Burgers Inc,NASDAQ,USD,"Food, Restaurants, Retail"
sec-s-e9bfe596ce494ee8aa029dc723a22b39,equity,RKLB,Rocket Lab USA Inc,NASDAQ,USD,
sec-s-d8607ab732b5472e925ed06cd7fbf98b,equity,RMCF,Rocky Mountain Chocolate Factory Inc,NASDAQ,USD,
sec-s-8ff9012b1d2f4b0bbe35106d49960406,equity,GLUE,Monte Rosa Therapeutics Inc,NASDAQ,USD,
sec-s-0f8cacb4659b4334aeac305d62a0e7ea,equity,RRR,Red Rock Resorts Inc (Class A),NASDAQ,USD,"Travel, Real Estate"
sec-s-1b06a3fa001746f2b17f3107e52dd119,equity,BECN,Beacon Roofing Supply Inc (Class A),NASDAQ,USD,Construction
sec-s-cbafd51e5f4c44d491fccd852f2a7c07,equity,HOOD,Robinhood Markets Inc (Class A),NASDAQ,USD,Fractional Trading
sec-s-32f23117309948beb9ce8b2fee182960,equity,RWLK,Rewalk Robotics Ltd,NASDAQ,USD,
sec-s-347acb600b034bee8e42ee54fdc2aff1,equity,TROW,Price T Rowe Group,NASDAQ,USD,Finance
sec-s-a70f711170ab4b6e85e0b7aecf489238,equity,RCKY,Rocky Brands Inc.,NASDAQ,USD,
sec-s-4e80ac402414404e86dbba51a2bb8d6f,equity,RPRX,Royalty Pharma plc (Class A),NASDAQ,USD,
sec-s-9dffffd3903249ce995dc820578ddf76,equity,RPID,Rapid Micro Biosystems Inc (Class A),NASDAQ,USD,
sec-s-f6e08612024b42e8a626fc90fccacabe,equity,RRGB,Red Robin Gourmet Burgers Inc,NASDAQ,USD,"Food, Restaurants, Retail"
sec-s-0f8cacb4659b4334aeac305d62a0e7ea,equity,RRR,Red Rock Resorts Inc (Class A),NASDAQ,USD,"Travel, Real Estate"
sec-s-fa63831c7fe04dd3a6bea84770199168,equity,RSLS,ReShape Lifesciences Inc.,NASDAQ,USD,
sec-s-01fae8021a81440bbfb2b78d290d4ff6,equity,RSVR,Reservoir Media Inc,NASDAQ,USD,
sec-s-f6f3b24256e74d51a289017e8e5d6b66,equity,RTLR,Rattler Midstream Lp,NASDAQ,USD,
sec-s-ee5fe9ed6786468a835c12063372e109,equity,RUTH,Ruths Hospitality Group Inc,NASDAQ,USD,"Food, Restaurants, Retail"
sec-s-6f2bc0591dac4f19b31af87b5b7053e8,equity,RUSHB,Rush Enterprises Inc (Class B),NASDAQ,USD,
sec-s-ba72898932c042ed90f474c75bd8fa11,equity,RUSHA,Rush Enterprises Inc (Class A),NASDAQ,USD,"Manufacturing, Electronics, Retail, Consumer Products"
sec-s-f7727d3cbb254fbdb5900411eaeb091d,equity,RUN,Sunrun Inc,NASDAQ,USD,
sec-s-0d85d34f321e4efcb315b93c354438b3,equity,GT,Goodyear Tire & Rubber Co.,NASDAQ,USD,"Manufacturing, Automotive"
sec-s-82014871267f4c2695a579d7ecec82e4,equity,RMBL,RumbleON Inc (Class B),NASDAQ,USD,
sec-s-e9da6073414c4a94a30e76c5a0fcdc0b,equity,RBCN,Rubicon Technology Inc,NASDAQ,USD,"Manufacturing, Electronics, Materials, Technology"
sec-s-520db021c6c146efa0469f5e2b52b50b,equity,RENT,Rent the Runway Inc (Class A),NASDAQ,USD,
sec-s-73cff6d95a544b25a3904eaa0d9eaf52,equity,RVNC,Revance Therapeutics Inc,NASDAQ,USD,"Healthcare, Pharmaceuticals, Biotech"
sec-s-edae748cf216472e89872c9cedf89634,equity,RVPH,Reviva Pharmaceuticals Holdings Inc.,NASDAQ,USD,
sec-s-e94a89906e2e4611addcb37f47b22e29,equity,RVSB,"Riverview Bancorp, Inc.",NASDAQ,USD,"Finance, Banking"
sec-s-32f23117309948beb9ce8b2fee182960,equity,RWLK,Rewalk Robotics Ltd,NASDAQ,USD,
sec-s-5bdfabbbf0014b85a666d278230bb3b0,equity,BLRX,Bioline Rx Ltd,NASDAQ,USD,"Healthcare, Biotech"
sec-s-4784a1a5b909402f8c1eac3b04bcdba4,equity,RXT,Rackspace Technology Inc,NASDAQ,USD,
sec-s-d5185ad6d4834f16a7bf6e291d8cc766,equity,RXDX,Prometheus Biosciences Inc,NASDAQ,USD,
sec-s-6be67bcfa20d4b7db70643f1559c20b6,equity,RXRX,Recursion Pharmaceuticals Inc (Class A),NASDAQ,USD,
sec-s-7209e4f49b42473f8334bb2ae2f6bd01,equity,RYAAY,Ryanair Holdings Plc,NASDAQ,USD,"Travel, Transportation"
sec-s-c336b279e23244b596b2c810a9d3dc69,equity,RYTM,Rhythm Pharmaceuticals Inc.,NASDAQ,USD,"Manufacturing, Healthcare, Biotech"
sec-s-f011e08ac02b449dbf2bbaf90e99e6b3,equity,RZLT,Rezolute Inc,NASDAQ,USD,
sec-s-dc3f59274c6441a487645f7730b5e392,equity,SABR,Sabre Corp,NASDAQ,USD,"Travel, Software, Internet, Technology"
sec-s-e8d95c3dd4834c228afdbe9d1a65f9d6,equity,SALM,Salem Media Group Inc (Class A),NASDAQ,USD,Entertainment and Media
sec-s-9a4caed325704fc48eda0fef6ef26da1,equity,SANM,Sanmina Corp,NASDAQ,USD,"Manufacturing, Electronics, Engineering, Technology"
sec-s-901798e725c946c098869cb03fafb2a3,equity,SANA,Sana Biotechnology Inc,NASDAQ,USD,
sec-s-8249a50a60234463acbe7b8637a54c2f,equity,SAGE,Sage Therapeutics Inc,NASDAQ,USD,"Healthcare, Pharmaceuticals, Biotech"
sec-s-d51a36b028f44b6d9207079bfc1c0e36,equity,SASR,Sandy Spring Bancorp,NASDAQ,USD,"Finance, Banking"
sec-s-adaeb81496224929801264a3f5b845ed,equity,SAFM,"Sanderson Farms, Inc.",NASDAQ,USD,"Food, Manufacturing, Consumer Products"
sec-s-941c6ed92c2e4d1495a77e319675544a,equity,SAFT,"Safety Insurance Group, Inc.",NASDAQ,USD,"Finance, Insurance"
sec-s-dbdd43df84d54de09db2bfed8e3d47a8,equity,SAIA,Saia Inc.,NASDAQ,USD,"Fractional Trading, Logistics, Transportation"
sec-s-f1cdaf703f914e14a24e9b11cec2603e,equity,SAVA,Cassava Sciences Inc,NASDAQ,USD,"Fractional Trading, Manufacturing, Healthcare, Pharmaceuticals"
sec-s-96a5b43980be4a8c91864043d854cd97,equity,SATS,EchoStar Corp,NASDAQ,USD,"Telecommunications, Manufacturing, Technology"
sec-s-23e69930ce5946e3893e187826b0dde3,equity,SANW,S&W Seed Co,NASDAQ,USD,
sec-s-170bd02c0a91440eb325c61442616cb2,equity,HIFS,Hingham Institution For Savings,NASDAQ,USD,
sec-s-f8e9b1fc25f243f0be3aed6c3f23ca9e,equity,ESBK,The Elmira Savings Bank Fsb,NASDAQ,USD,
sec-s-9038ab5c7c764dce9bc44feb23321a03,equity,SMTI,Sanara MedTech Inc,NASDAQ,USD,
sec-s-91e55733a51a486d9a78549c78cdfa60,equity,SNY,Sanofi,NASDAQ,USD,"Manufacturing, Healthcare, Pharmaceuticals"
sec-s-8245864f324b439f80cee50566257f1b,equity,SGMO,Sangamo Therapeutics Inc,NASDAQ,USD,"Manufacturing, Healthcare, Biotech"
sec-s-609feb5c262f4e1cae1af3def9da44ee,equity,JBSS,Sanfilippo(John B),NASDAQ,USD,"Food, Manufacturing, Consumer Products"
sec-s-f614610ee43845ba856511bc46ed1411,equity,SVRA,Savara Inc,NASDAQ,USD,"Manufacturing, Healthcare, Biotech"
sec-s-fe7f1f592e104e6b80e391019b3b42c6,equity,SBRA,Sabra Healthcare REIT Inc,NASDAQ,USD,"Real Estate, Finance"
sec-s-3458bfa78e8740a790e1cefddd518f11,equity,SGA,"Saga Communications, Inc. (Class A)",NASDAQ,USD,
sec-s-51fe8abf4cfc4374899719b010d33d12,equity,GILT,Gilat Satellite Networks,NASDAQ,USD,
sec-s-9715851f2d804550bd80a59712a92ff2,equity,SLRX,Salarius Pharmaceuticals Inc,NASDAQ,USD,
sec-s-b03bf93e6e4e413880bb3665c8d90c10,equity,SRPT,Sarepta Therapeutics Inc,NASDAQ,USD,"Manufacturing, Healthcare, Biotech"
sec-s-56969497e0944a2880e0d0872059d2b6,equity,SBFG,SB Financial Group Inc.,NASDAQ,USD,
sec-s-1a05babe651a47139d7a9b4611ee8af3,equity,SBAC,SBA Communications Corp (Class A),NASDAQ,USD,"Fractional Trading, Consulting, Real Estate, Finance, Banking"
sec-s-7d6aee7265a34815b260557862a3bdf8,equity,SBSI,Southside Bancshares Inc,NASDAQ,USD,"Finance, Banking"
sec-s-eb38057c0abe4812b1ae926909cf76cf,equity,SBLK,Star Bulk Carriers Corp,NASDAQ,USD,"Logistics, Transportation"
sec-s-ec2572eaad234ab395d6fb8bf9647e1d,equity,SBUX,Starbucks Corp.,NASDAQ,USD,"Fractional Trading, Food, Restaurants, Retail"
sec-s-fe7f1f592e104e6b80e391019b3b42c6,equity,SBRA,Sabra Healthcare REIT Inc,NASDAQ,USD,"Real Estate, Finance"
sec-s-d91829c9b7c64d3c995ced7ccaeab678,equity,SBCF,Seacoast Banking Corp. Of Florida,NASDAQ,USD,"Finance, Banking"
sec-s-2ff413aab94a40d2beedcc0584707b41,equity,SBFM,Sunshine Biopharma Inc.,NASDAQ,USD,
sec-s-1dc6674497dd4a7399719d96f53c677b,equity,SBNY,Signature Bank,NASDAQ,USD,"Fractional Trading, Finance, Banking"
sec-s-25bcee7099e841f0a6ebfed112948bd0,equity,SCHL,Scholastic Corp.,NASDAQ,USD,"Education, Consumer Products"
sec-s-ec1b5de49e734679a22315676b93cee5,equity,SCYX,Scynexis Inc,NASDAQ,USD,
sec-s-f6666b6b15394f76bb3fda40dae12f7d,equity,SCHN,Schnitzer Steel,NASDAQ,USD,"Manufacturing, Mining, Engineering, Materials"
sec-s-8fb625ad53d347d5a18e619ed2429c7b,equity,SCSC,"Scansource, Inc.",NASDAQ,USD,"Telecommunications, Manufacturing, Technology"
sec-s-c77b51d7b5a343bd9bfcb6b4a0417887,equity,SCPS,Scopus Biopharma Inc,NASDAQ,USD,
sec-s-0582193338624fb38e1cb483c28e83ff,equity,SCKT,Socket Mobile Inc,NASDAQ,USD,
sec-s-7f05961be4ee4e0195f16063688ef4ec,equity,SCOR,Comscore Inc.,NASDAQ,USD,Advertising and Marketing
sec-s-5b94446079c742c295e880e5df7688dc,equity,SCVL,"Shoe Carnival, Inc.",NASDAQ,USD,"Apparel and Footwear, Retail, Fashion and Jewelry, Consumer Products"
sec-s-1f2e9378678a45bdb6ca61d90967653b,equity,SCTL,Societal CDMO Inc.,NASDAQ,USD,
sec-s-16e3a848ceb04ea89ffd8aca6893bb99,equity,SGHT,Sight Sciences Inc,NASDAQ,USD,
sec-s-443f7f817fc34500a21996800ec87ccc,equity,ATNF,180 Life Sciences Corp,NASDAQ,USD,
sec-s-54b29c08da5c425799515416f57094c8,equity,SLS,SELLAS Life Sciences Group Inc,NASDAQ,USD,
sec-s-36516ac675c0486a85738f24f35c68d0,equity,SSP,E.W. Scripps Co. (Class A),NASDAQ,USD,Entertainment and Media
sec-s-e2b16ee363324718ae1b64d10e80cb3d,equity,APDN,Applied Dna Sciences Inc,NASDAQ,USD,
sec-s-f1cdaf703f914e14a24e9b11cec2603e,equity,SAVA,Cassava Sciences Inc,NASDAQ,USD,"Fractional Trading, Manufacturing, Healthcare, Pharmaceuticals"
sec-s-79114b45ff6e4e60ac7e138ce468100f,equity,KEQU,Kewaunee Scientific Corporation,NASDAQ,USD,
sec-s-80076bb379d24282888229be6ca3bfde,equity,HSIC,Henry Schein Inc.,NASDAQ,USD,"Manufacturing, Healthcare, Engineering, Technology"
sec-s-b05b4e10c24e4c80864cf5a2a4921942,equity,SDGR,Schrodinger Inc,NASDAQ,USD,
sec-s-92e0ee944455452fa8fa6b7fd92a63b9,equity,SSKN,STRATA Skin Sciences Inc,NASDAQ,USD,"Manufacturing, Healthcare, Engineering, Technology"
sec-s-93840d485f9f4111b1951846b83524f5,equity,SMIT,Schmitt Industries Inc,NASDAQ,USD,
sec-s-bc695f7e1d644701b55fe86b17afe146,equity,GILD,"Gilead Sciences, Inc.",NASDAQ,USD,"Fractional Trading, Manufacturing, Healthcare, Biotech"
sec-s-03c2414f19894e2999de36c092ddffed,equity,EXAS,Exact Sciences Corporation,NASDAQ,USD,"Manufacturing, Healthcare, Biotech"
sec-s-6d3331b0bc4146de8f22ebaaef2606d3,equity,BDSI,Biodelivery Sciences International,NASDAQ,USD,"Manufacturing, Healthcare, Pharmaceuticals"
sec-s-f4d80aa509024e01af41238d20b85d5b,equity,IAS,Integral Ad Science Holding Corp,NASDAQ,USD,
sec-s-4a2c6897517b4f41ba35797c5ea0dbb2,equity,AVXL,Anavex Life Sciences Corporation,NASDAQ,USD,"Manufacturing, Healthcare, Biotech"
sec-s-b05b4e10c24e4c80864cf5a2a4921942,equity,SDGR,Schrodinger Inc,NASDAQ,USD,
sec-s-3b9f44444a704acb8a7091b2116c2119,equity,SDC,Smiledirectclub Inc (Class A),NASDAQ,USD,
sec-s-934e5ee32a2746af8e166a65b544e7ef,equity,SDIG,Stronghold Digital Mining Inc (Class A),NASDAQ,USD,
sec-s-529595fac0f44e86af57aa63e300311f,equity,LOV,Spark Networks SE,NASDAQ,USD,"Software, Internet, Technology"
sec-s-20503064bbdb4513864385e4b0d1c38a,equity,SELF,Global Self Storage Inc,NASDAQ,USD,
sec-s-29b6dd27b08448cd9780326fb0e9c111,equity,SEAC,Seachange International Inc.,NASDAQ,USD,"Manufacturing, Machinery, Electronics, Engineering, Technology"
sec-s-36cb25e4d5804034b406b4e715931052,equity,SELB,Selecta Biosciences Inc.,NASDAQ,USD,
sec-s-978640f70f0e4ded9885bac2a005645d,equity,SENEA,Seneca Foods Corp. (Class A),NASDAQ,USD,
sec-s-75566bea6d1d4568941d7f286f75c484,equity,SEIC,SEI Investments Co.,NASDAQ,USD,Finance
sec-s-e6892986eadb4cbd9b340532b9c35c3f,equity,SEVN,Seven Hills Realty Trust .,NASDAQ,USD,
sec-s-3c1e38f4f30a4f32be9d022633fcfbef,equity,SEEL,Seelos Therapeutics Inc,NASDAQ,USD,"Manufacturing, Healthcare, Biotech"
sec-s-647139dd458242d285c672bb82229c45,equity,SEED,Origin Agritech Li,NASDAQ,USD,
sec-s-9ead3b5b25844900bbcce132a09c7eaf,equity,SEDG,Solaredge Technologies Inc,NASDAQ,USD,"Fractional Trading, Manufacturing, Clean Energy, Semiconductors, Engineering, Technology"
sec-s-10e5fab78a3e43b396946e9b4d3ff8af,equity,HCSG,"Healthcare Services Group, Inc.",NASDAQ,USD,"Consulting, Healthcare, Pharmaceuticals"
sec-s-10ed036c701c4e7e8c7c64b9c7c643d0,equity,LINC,Lincoln Educational Services Corp,NASDAQ,USD,
sec-s-2d188987c7434404a9dfefe66a23db4a,equity,NXPI,NXP Semiconductors NV,NASDAQ,USD,Fractional Trading
sec-s-08b1b1f00f834f4592a4c5cea1885afc,equity,LBRDK,Liberty Broadband Corp (Series C),NASDAQ,USD,"Telecommunications, Internet, Technology"
sec-s-1b57bf6015dc45e1976ed5fef9bcdf1e,equity,CPSS,"Consumer Portfolio Service, Inc.",NASDAQ,USD,Finance
sec-s-46ebb563afae4e878c92601b084a071c,equity,FWONA,Tracking Stock -Liberty Formula 1 Series A,NASDAQ,USD,Entertainment and Media
sec-s-4edfc919758347eeb3e47c955338a58d,equity,ORRF,"Orrstown Financial Services, Inc.",NASDAQ,USD,
sec-s-54b29c08da5c425799515416f57094c8,equity,SLS,SELLAS Life Sciences Group Inc,NASDAQ,USD,
sec-s-5d7fb31657474993ab4bf5c4cb7d1eee,equity,KLXE,KLX Energy Services Holdings Inc,NASDAQ,USD,
sec-s-6268e3aa749b4122bdb6a6d9375c411e,equity,LSXMK,Tracking Stock - SiriusXM Series C,NASDAQ,USD,Entertainment and Media
sec-s-656c780cd7c14088b8742f3a70277fc5,equity,SIGI,Selective Insurance Group Inc.,NASDAQ,USD,"Finance, Insurance"
sec-s-66082e81d3cc44ec86365f90f62e22d5,equity,CBFV,CB Financial Services,NASDAQ,USD,
sec-s-33958e9c72134664ae8d843605678ea3,equity,PFIS,Peoples Financial Services Corp,NASDAQ,USD,
sec-s-3599996f079d4df2a49e37edef29fe43,equity,LSXMA,Tracking Stock - SiriusXM Series A,NASDAQ,USD,Entertainment and Media
sec-s-dce1202cf4fe474d8e69e7e0e3d4cc01,equity,SNFCA,Security National Financial Corp. (Class A),NASDAQ,USD,
sec-s-e10c2b6a80ed4c5c88e157de79bd1fc7,equity,HALL,Hallmark Finance Services,NASDAQ,USD,"Finance, Insurance"
sec-s-f9802823667d4dc7905ea5772f5b36bb,equity,PRIM,Primoris Services Corp,NASDAQ,USD,"Construction, Engineering"
sec-s-817d9607cb1141f490a4808cbf284c82,equity,SFT,Shift Technologies Inc (Class A),NASDAQ,USD,
sec-s-7c3f762105e04f5d944dd0b211e91f87,equity,SFM,Sprouts Farmers Market Inc,NASDAQ,USD,"Food, Retail, Consumer Products"
sec-s-1a3e175b701e4f048fa234e5b4b9c92e,equity,SFIX,Stitch Fix Inc (Class A),NASDAQ,USD,"Apparel and Footwear, Retail, Fashion and Jewelry, Consumer Products, Internet, Technology"
sec-s-07c801bff2de43f9beb3457a977e6120,equity,SFST,Southern First Bancshares Inc,NASDAQ,USD,
sec-s-a169688b473246229a6267a1d5d379e1,equity,SFNC,Simmons First National Corp,NASDAQ,USD,"Finance, Banking"
sec-s-2607abe2f35746ecb14145f90c2308fe,equity,SGBX,Sg Blocks Incorporation,NASDAQ,USD,
sec-s-16e3a848ceb04ea89ffd8aca6893bb99,equity,SGHT,Sight Sciences Inc,NASDAQ,USD,
sec-s-cf683358c02f4e8a9e732ee8d0b78c43,equity,SGEN,Seagen Inc,NASDAQ,USD,
sec-s-a09601edb87446fba9e52d1b1b354235,equity,SGH,Smart Global Holdings Inc.,NASDAQ,USD,"Manufacturing, Semiconductors, Software, Internet, Technology"
sec-s-8245864f324b439f80cee50566257f1b,equity,SGMO,Sangamo Therapeutics Inc,NASDAQ,USD,"Manufacturing, Healthcare, Biotech"
sec-s-ebc50e8dbdf443cf8960a1cce56dfb38,equity,SGMA,Sigmatron International Inc.,NASDAQ,USD,"Manufacturing, Electronics, Technology"
sec-s-f89934a899e54c3cae59ad2f0947feb5,equity,SGC,Superior Group of Companies Inc..,NASDAQ,USD,
sec-s-3458bfa78e8740a790e1cefddd518f11,equity,SGA,"Saga Communications, Inc. (Class A)",NASDAQ,USD,
sec-s-484dec40f0a641a3b37b9d1bac5efc97,equity,SGLB,Sigma Labs Inc,NASDAQ,USD,
sec-s-b55e175dd63848278203aca5ed2c18e8,equity,SGRP,"Spar Group, Inc.",NASDAQ,USD,"Consulting, Logistics"
sec-s-b6da4261c836423cacc99e8c90c9a6b5,equity,SGMS,Scientific Games Corporation,NASDAQ,USD,"Entertainment and Media, Software, Internet, Technology"
sec-s-555e88eec47a4a71bfd309d743978fbd,equity,SHBI,Shore Bancshares Inc.,NASDAQ,USD,
sec-s-e18cb4b76de046cc8993dc3f54862d8c,equity,SHLS,Shoals Technologies Group Inc (Class A),NASDAQ,USD,
sec-s-ef13c2daae114f3d84d9456df467cea0,equity,SHYF,Shyft Group Inc.,NASDAQ,USD,
sec-s-92b60a9880b147b6a972a11a66d7cae8,equity,SHEN,Shenandoah Telecommunications Co.,NASDAQ,USD,"Fractional Trading, Telecommunications, Internet, Technology"
sec-s-aa0732d4e99a44b1a4b4b97c88664b53,equity,SHOO,Steven Madden Ltd.,NASDAQ,USD,"Manufacturing, Apparel and Footwear, Fashion and Jewelry, Consumer Products"
sec-s-bb23acf815e84f8b8eb8e8c8711c139b,equity,SHC,Sotera Health Co,NASDAQ,USD,
sec-s-055f4be19cee44ad93bd387722b22e47,equity,PIXY,ShiftPixy Inc,NASDAQ,USD,
sec-s-817d9607cb1141f490a4808cbf284c82,equity,SFT,Shift Technologies Inc (Class A),NASDAQ,USD,
sec-s-7c925857adb64707b6e02eb3dce24e77,equity,TTSH,Tile Shop Hldgs Inc,NASDAQ,USD,"Manufacturing, Retail, Consumer Products"
sec-s-1fb95c0d6d024360a181696492e14373,equity,SIGA,SIGA Technologies Inc,NASDAQ,USD,"Manufacturing, Healthcare, Pharmaceuticals"
sec-s-b7f4dd19c00246a6876755d31652ad8e,equity,SIEB,Siebert Financial Corp.,NASDAQ,USD,
sec-s-7522e7dfc27942b486aee23dc0d325f7,equity,SIMO,Silicon Motion Technology,NASDAQ,USD,"Manufacturing, Semiconductors, Software, Internet, Technology"
sec-s-e16af1e011e948619304bbeea06914c8,equity,SIRI,Sirius XM Holdings Inc,NASDAQ,USD,Entertainment and Media
sec-s-4c6d6f67b5404d26b7535aced83273dc,equity,SIFY,Sify Technologies Limited,NASDAQ,USD,"Consulting, Software, Internet"
sec-s-656c780cd7c14088b8742f3a70277fc5,equity,SIGI,Selective Insurance Group Inc.,NASDAQ,USD,"Finance, Insurance"
sec-s-d45b5f0bbbbf4e19b6f4805149ea0d7c,equity,SIVB,SVB Financial Group,NASDAQ,USD,"Fractional Trading, Finance, Banking"
sec-s-16e3a848ceb04ea89ffd8aca6893bb99,equity,SGHT,Sight Sciences Inc,NASDAQ,USD,
sec-s-6268e3aa749b4122bdb6a6d9375c411e,equity,LSXMK,Tracking Stock - SiriusXM Series C,NASDAQ,USD,Entertainment and Media
sec-s-64a705afc13342f7ac1469dabd56192a,equity,SLP,Simulations Plus Inc.,NASDAQ,USD,"Software, Internet, Technology"
sec-s-3599996f079d4df2a49e37edef29fe43,equity,LSXMA,Tracking Stock - SiriusXM Series A,NASDAQ,USD,Entertainment and Media
sec-s-d9870026695242d88c65ddf732d01be8,equity,OMIC,Singular Genomics Systems Inc,NASDAQ,USD,
sec-s-7666b60418464cbba54537bf66d93a22,equity,BSRR,Sierra Bancorp,NASDAQ,USD,
sec-s-aa336953193f44a19ed4609c2c606bbe,equity,SSNT,SilverSun Technologies Inc,NASDAQ,USD,"Consulting, Technology"
sec-s-aa3ce7eb1a714d5e980fdfc574026d1c,equity,SMPL,Simply Good Foods Co,NASDAQ,USD,
sec-s-c0f45cff096846d29cda59c004bb6ff8,equity,SLAB,Silicon Laboratories Inc.,NASDAQ,USD,"Manufacturing, Semiconductors, Engineering, Technology"
sec-s-d34db62dc8954acfba225012fd65737c,equity,SKYW,Skywest Inc.,NASDAQ,USD,"Travel, Transportation"
sec-s-8c5d2565c1ea4e318f849ce48b9abca8,equity,SKYX,SQL Technologies Corp,NASDAQ,USD,
sec-s-3c6475a8012349baa60988a238787dd0,equity,SWKS,"Skyworks Solutions, Inc.",NASDAQ,USD,"Manufacturing, Semiconductors, Software, Internet, Technology"
sec-s-92e0ee944455452fa8fa6b7fd92a63b9,equity,SSKN,STRATA Skin Sciences Inc,NASDAQ,USD,"Manufacturing, Healthcare, Engineering, Technology"
sec-s-37442ece913a446aa41bd8aeefe2392a,equity,SLM,SLM Corporation,NASDAQ,USD,Finance
sec-s-b4d047d94c524fcf96fd6700a51b442e,equity,SLRC,SLR Investment Corp,NASDAQ,USD,Finance
sec-s-3083313f073143a39ef933e7e8484bc1,equity,SLNH,Soluna Holdings Inc,NASDAQ,USD,
sec-s-4ee634bcb8d14f7aa6131e87c5bc5dfd,equity,SLNG,Stabilis Solutions Inc,NASDAQ,USD,
sec-s-54b29c08da5c425799515416f57094c8,equity,SLS,SELLAS Life Sciences Group Inc,NASDAQ,USD,
sec-s-64a705afc13342f7ac1469dabd56192a,equity,SLP,Simulations Plus Inc.,NASDAQ,USD,"Software, Internet, Technology"
sec-s-c0f45cff096846d29cda59c004bb6ff8,equity,SLAB,Silicon Laboratories Inc.,NASDAQ,USD,"Manufacturing, Semiconductors, Engineering, Technology"
sec-s-813ec8e940954678b68927ca0b001acf,equity,SLDP,Solid Power Inc (Class A),NASDAQ,USD,
sec-s-9715851f2d804550bd80a59712a92ff2,equity,SLRX,Salarius Pharmaceuticals Inc,NASDAQ,USD,
sec-s-9d1c35932aec4f52a23810d25c322653,equity,SLGN,Silgan Holdings Inc.,NASDAQ,USD,"Manufacturing, Materials"
sec-s-828d673d543d4d6f96774c1831ac26cb,equity,SNBR,Sleep Number Corp,NASDAQ,USD,"Manufacturing, Consumer Products"
sec-s-00c0770eb2b64a5392560fe1231706c9,equity,SMSI,"Smith Micro Software, Inc.",NASDAQ,USD,"Software, Internet, Technology"
sec-s-a8e5c537482e47dc8b483d4f4d1b2b2e,equity,SMID,Smith-Midland Corp.,NASDAQ,USD,
sec-s-91ed1911009049cfa0ef9bc9288f0fd3,equity,SMBK,SmartFinancial Inc,NASDAQ,USD,
sec-s-dc6a2c61b90d492986cac9c0ca0eeae9,equity,SMCI,Super Micro Computer Inc,NASDAQ,USD,
sec-s-ef93b86ab5b44368b7661bf283507ae0,equity,SMTC,Semtech Corp.,NASDAQ,USD,"Manufacturing, Semiconductors, Engineering, Technology"
sec-s-aa3ce7eb1a714d5e980fdfc574026d1c,equity,SMPL,Simply Good Foods Co,NASDAQ,USD,
sec-s-9038ab5c7c764dce9bc44feb23321a03,equity,SMTI,Sanara MedTech Inc,NASDAQ,USD,
sec-s-93840d485f9f4111b1951846b83524f5,equity,SMIT,Schmitt Industries Inc,NASDAQ,USD,
sec-s-d0f0f10ba0be4b79bec14e32ce0c805a,equity,SMMF,Summit Financial Group Inc,NASDAQ,USD,
sec-s-d236883f37fb48e98c94ec77fc0ee19e,equity,SMBC,"Southern Missouri Bancorp, Inc.",NASDAQ,USD,
sec-s-ac0d94a4417b4d9d8b8dcbac07d2e78f,equity,SMED,Sharps Compliance Corp.,NASDAQ,USD,
sec-s-85f2fbb241394f43833881f53a9c3779,equity,SWBI,Smith & Wesson Brands Inc.,NASDAQ,USD,
sec-s-a09601edb87446fba9e52d1b1b354235,equity,SGH,Smart Global Holdings Inc.,NASDAQ,USD,"Manufacturing, Semiconductors, Software, Internet, Technology"
sec-s-ad14552d235a47ff990c9cbd2ab97c0a,equity,CREG,Smart Powerr Corp,NASDAQ,USD,
sec-s-3b9f44444a704acb8a7091b2116c2119,equity,SDC,Smiledirectclub Inc (Class A),NASDAQ,USD,
sec-s-dd36b440f7dc4e11b5fd439ef12cda6e,equity,SNPO,Snap One Holdings Corp,NASDAQ,USD,
sec-s-60265aba3b884852a91d3a403ec632ce,equity,SNOA,Sonoma Pharmaceuticals Inc.,NASDAQ,USD,"Manufacturing, Healthcare, Pharmaceuticals"
sec-s-dce1202cf4fe474d8e69e7e0e3d4cc01,equity,SNFCA,Security National Financial Corp. (Class A),NASDAQ,USD,
sec-s-f5f2a6e81d7c4f4eb3c1da7fd80f647e,equity,SNPS,"Synopsys, Inc.",NASDAQ,USD,"Fractional Trading, Consulting, Software, Technology"
sec-s-e9343b14b8484bf6a50b873410bb181b,equity,SNCR,Synchronoss Technologies Inc,NASDAQ,USD,"Software, Internet, Technology"
sec-s-828d673d543d4d6f96774c1831ac26cb,equity,SNBR,Sleep Number Corp,NASDAQ,USD,"Manufacturing, Consumer Products"
sec-s-9f95f74bca404eb4bd6c8f376bed1a64,equity,SNGX,Soligenix Inc,NASDAQ,USD,"Manufacturing, Healthcare, Biotech"
sec-s-91e55733a51a486d9a78549c78cdfa60,equity,SNY,Sanofi,NASDAQ,USD,"Manufacturing, Healthcare, Pharmaceuticals"
sec-s-2f735002ba404686920e2ef3af43254c,equity,SNEX,StoneX Group Inc.,NASDAQ,USD,
